"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif"
"SLC52A1",-0.0909713993594483,-5.62612344045369,-0.353680493902695,0.723719980179592,0.898101536273524,-7.76172982581024,FALSE
"KMT5C",-0.0334995762503105,1.91076030245747,-0.353665591021738,0.723731143511457,0.898101536273524,-7.76173509704064,FALSE
"SNORA5B",-0.055327999507135,-9.79938015122873,-0.353722070451562,0.723688836659713,0.898101536273524,-7.76171511878436,FALSE
"MKLN1",0.0206005838876542,3.02083270321361,0.353519203645867,0.723840801338278,0.898206909461298,-7.76178686325365,FALSE
"LOC102724551",-0.0231195663955379,-9.91376219281664,-0.353478968893372,0.72387094192448,0.898213606658709,-7.76180108750884,FALSE
"RPL23AP15",0.0464340946046828,-9.74714517958412,0.353379693107894,0.723945313060959,0.898275184899709,-7.76183617771068,FALSE
"LINC02361",0.0778996107415644,-2.98503894139887,0.35332036862122,0.723989756459963,0.898299625705066,-7.76185714195034,FALSE
"VDAC2P4",0.0343765558020319,-9.81924574669187,0.353057808037516,0.724186466958293,0.898512985749299,-7.7619498840435,FALSE
"H2BC2P",0.0716225178616607,-9.47696956521739,0.35298632207192,0.724240027437512,0.898548728118156,-7.7619751225018,FALSE
"RN7SL788P",0.0330337053462681,-9.86669716446125,0.352313983389933,0.724743839825989,0.899143066627588,-7.76221224489827,FALSE
"GRHL2-DT",0.0766929243657177,-9.33300964083176,0.352141983472622,0.724872745998784,0.899272258381527,-7.76227283375277,FALSE
"CSF1",0.0436819536831687,2.66064858223062,0.351917428348634,0.725041051696281,0.899450318420706,-7.7623518912469,FALSE
"LINC01506",-0.158999881744271,-2.81495576559546,-0.351565042029083,0.725305194659278,0.899747253231946,-7.76247585172819,FALSE
"CLCA4-AS1",-0.0409141759053142,-9.78368638941399,-0.351068156758104,0.725677707341216,0.900178596712461,-7.76265043232358,FALSE
"ELAC2",-0.0215192461197447,4.26525557655955,-0.350977047388239,0.725746018696001,0.90023257217439,-7.76268241681661,FALSE
"KRT75",0.0762755457009874,-8.98660434782609,0.350894596786641,0.725807839825308,0.900278493593197,-7.76271135444453,FALSE
"AMOT",-0.0702351613697948,-0.990734215500945,-0.350833441911782,0.725853694661652,0.900304608258879,-7.76273281353716,FALSE
"RNU5D-1",0.0554195787140639,-9.81018960302457,0.350341623572289,0.726222503198783,0.900731279507279,-7.76290525543222,FALSE
"HSD17B12",0.0301205173688039,4.79483780718336,0.349357796788443,0.726960453789676,0.90161575158082,-7.76324948025613,FALSE
"SPINK5",0.0810845553091886,-2.7867606805293,0.349291929830849,0.727009868480151,0.901646232856098,-7.76327249146483,FALSE
"RNU105B",0.0359484602119693,-9.8645404536862,0.349146990168017,0.727118609083162,0.901750286233059,-7.76332311215636,FALSE
"CDK4P1",0.0134260162602491,-9.94413270321361,0.349048637090695,0.727192401361658,0.901810992136839,-7.76335745035765,FALSE
"LINC02247",0.0910098891353108,-8.93412098298677,0.348752441727692,0.727414645938327,0.90205578731962,-7.76346080321091,FALSE
"OR11H6",0.0290888691796827,-9.84165349716446,0.348669364176341,0.727476985734841,0.902102277077286,-7.76348977610631,FALSE
"LOC105379340",0.132236341463415,-1.39097712665406,0.348524922475991,0.727585376314509,0.902205866629991,-7.763540133027,FALSE
"ITPKB-IT1",-0.0921093840846972,-8.63085349716446,-0.348160217720829,0.727859078938955,0.902514429039589,-7.76366718776749,FALSE
"RAB38",-0.0688114535599877,-1.79457221172023,-0.347961182801459,0.728008464805508,0.902668828121213,-7.76373647086963,FALSE
"LOC101928517",-0.0176685168759647,-9.92593667296786,-0.347810375926721,0.728121659964109,0.90274751112938,-7.7637889396507,FALSE
"LOC107985327",-0.0176685168759647,-9.92593667296786,-0.347810375926721,0.728121659964109,0.90274751112938,-7.7637889396507,FALSE
"MAML3",0.038176294653856,-0.124211531190926,0.347761802611974,0.728158120205451,0.902761882567557,-7.76380583445504,FALSE
"RPS2P29",-0.0782691475732862,-3.46709527410208,-0.347696042037799,0.728207482579902,0.902792248390869,-7.76382870358591,FALSE
"C18orf63",-0.0279040305493048,-9.81440472589792,-0.347514925936425,0.728343441020732,0.902906366015421,-7.76389166681611,FALSE
"PI4KA",0.0247633086967145,4.22546597353497,0.347507151404827,0.728349277320999,0.902906366015421,-7.7638943688215,FALSE
"MSH5",-0.0392581103720153,1.95202155009452,-0.347290789663518,0.728511705285097,0.903053286687154,-7.76396954018604,FALSE
"HSPE1P27",0.0418128479922331,-9.8056393194707,0.347283007535798,0.728517547743404,0.903053286687154,-7.76397224308769,FALSE
"RACK1P1",0.0301303646219306,-9.84018998109641,0.347149153277316,0.728618041749163,0.903147016784005,-7.76401872409882,FALSE
"OR5M2P",-0.0174317713721539,-9.93126616257089,-0.346990190023116,0.728737392957374,0.90326411383022,-7.76407390096581,FALSE
"TRIM49C",0.0258001527470686,-9.86237353497164,0.34683324118271,0.728855238193102,0.903379336303189,-7.7641283538385,FALSE
"ANKS6",0.0682018181818167,1.08071342155009,0.346583885662286,0.729042480315143,0.903580561914712,-7.76421481625925,FALSE
"LOC124907501",-0.0353206405517685,-9.74018071833648,-0.346474124438516,0.729124905624013,0.903651867499395,-7.76425285555505,FALSE
"BNIP3P20",-0.0357685735401851,-9.81560321361059,-0.346411413153163,0.72917200014061,0.90367938196389,-7.76427458362699,FALSE
"PACSIN3",0.0426994604582362,3.96852268431002,0.34603780106297,0.729452594172386,0.903965405422859,-7.76440395046531,FALSE
"XIAPP1",0.0221813008130969,-9.92088922495274,0.346054862726002,0.729439779552918,0.903965405422859,-7.76439804573832,FALSE
"PSMC1P5",0.0889261024882861,4.2467449905482,0.345881830209269,0.729569743776431,0.904079718332362,-7.76445791561292,FALSE
"USP17L14P",-0.0195226533627668,-9.90248071833648,-0.345273001125962,0.730027095457504,0.904615586011362,-7.76466833474464,FALSE
"RNU6ATAC40P",-0.0417535427444111,-9.86881984877127,-0.344998113398148,0.730233622358992,0.904788354920249,-7.76476321804655,FALSE
"ZDHHC1P1",0.0375849790589857,-9.8586550094518,0.344987902602926,0.73024129424681,0.904788354920249,-7.76476674106301,FALSE
"TENT5C-DT",0.0458749445677178,-9.70234858223062,0.345050687961876,0.730194120853935,0.904788354920249,-7.764745076668,FALSE
"LOC100421023",-0.0229718797732286,-9.91487504725898,-0.344732125159883,0.730433481630004,0.904995590861489,-7.76485495759359,FALSE
"FBXO34-AS1",-0.0994648361664741,-8.65542533081285,-0.34454105217996,0.730577062115333,0.905142591530672,-7.76492081515983,FALSE
"LOC105377205",0.0939274673565249,-7.20778601134216,0.344299957809249,0.730758244343423,0.905336166953708,-7.76500386163634,FALSE
"FLRT2-AS1",0.0931302981030289,-7.60471285444234,0.344265718218222,0.730783976590811,0.905337148802915,-7.76501565096733,FALSE
"PPP4R3B-DT",-0.0340971322985962,0.65611606805293,-0.343875894880133,0.731076963846116,0.905669210134725,-7.76514979180114,FALSE
"BAG3",-0.0394368415866069,3.5458034026465,-0.343793768824396,0.731138693972946,0.905714773748017,-7.76517803255667,FALSE
"PSG7",0.0769245528456306,-9.12052079395085,0.343082881194119,0.731673106250224,0.906314933119135,-7.76542220430561,FALSE
"HIGD2AP1",-0.0591652722344591,-9.63061531190926,-0.34310613251257,0.731655624922943,0.906314933119135,-7.76541422606289,FALSE
"KRTAP12-3",-0.0384851047054955,-9.8167213610586,-0.342911496388578,0.731801964924216,0.906443618545534,-7.76548099503206,FALSE
"GRAMD4P1",-0.0146007317071781,-9.93152570888469,-0.341287303573668,0.733023518924559,0.90792571176745,-7.76603668986002,FALSE
"RPS2P28",0.0612900295640326,-9.42375141776938,0.340518718360574,0.73360180785554,0.90861098048258,-7.76629873131062,FALSE
"RPL31P50",-0.0261366913031384,-9.90463137996219,-0.340326614602606,0.73374637177342,0.908759025648138,-7.76636413492254,FALSE
"BAHD1",0.0269220916481854,2.35168223062382,0.340288493640921,0.733775060081895,0.908763551432324,-7.76637710919181,FALSE
"SERP1",-0.0214913426952563,5.7551381852552,-0.34014950959708,0.733879657061796,0.908862084845805,-7.76642439937845,FALSE
"FBXO42",0.0261850849963015,2.3235988657845,0.339127711689911,0.734648796393254,0.909783575815218,-7.76677147963381,FALSE
"FOXA3",0.0572975856122069,4.23436049149338,0.338969615915937,0.73476782391151,0.909899937770748,-7.76682508774094,FALSE
"SEC22B",-0.0244969746242956,3.41049621928166,-0.338560987343621,0.735075502746499,0.910249900228574,-7.7669635323295,FALSE
"OR5M4P",-0.0172168662231016,-9.93111625708885,-0.338152774528923,0.735382911110354,0.910599503896062,-7.76710166938961,FALSE
"B3GALT9",0.061968450357231,-0.813624952741021,0.337597811546761,0.735800899188159,0.911086006120317,-7.76728919875415,FALSE
"RN7SL726P",0.0316337004189347,-9.86613043478261,0.337337141610254,0.735997258153884,0.911298058129618,-7.76737717631738,FALSE
"CEP170",0.0355576619857061,2.01874291115312,0.33723396304071,0.736074985885536,0.911363213705476,-7.76741198089771,FALSE
"HACD4",-0.0452247376200989,-2.70139792060492,-0.337190287552086,0.736107888850603,0.911372867434029,-7.76742671047067,FALSE
"FXNP2",-0.0750981670361135,-9.16911663516068,-0.337025214551304,0.736232251114296,0.911495752112822,-7.76748236417083,FALSE
"PGBD3P4",-0.0118047967478656,-9.93787844990548,-0.336982594376316,0.736264361315596,0.911504419211426,-7.76749672896736,FALSE
"OR9A4",0.0406043828530205,-9.7224831758034,0.336743500590211,0.736444504043135,0.911696345574117,-7.76757727998991,FALSE
"ANKRD13C",0.0286435846267543,1.39946540642722,0.336499223948743,0.736628566743823,0.911893111491185,-7.76765951810429,FALSE
"ZRANB1",-0.0305640477950253,2.53162684310019,-0.336386752834677,0.736713318940112,0.911940559434629,-7.76769736254638,FALSE
"FSHR",-0.0561770509977091,-9.39375274102079,-0.336381684108816,0.736717138535576,0.911940559434629,-7.76769906778079,FALSE
"LINC01153",0.0154262478443883,-9.91348393194707,0.336252905229385,0.736814183498716,0.912029586223851,-7.76774238330175,FALSE
"WLS",-0.0634511283567418,2.52947882797732,-0.336042634068872,0.736972648320031,0.912163527793837,-7.76781307358783,FALSE
"RN7SKP263",-0.0207137250553,-9.92329470699433,-0.336059265514499,0.736960114100097,0.912163527793837,-7.76780748393319,FALSE
"GATM",-0.0537600369549365,8.02333119092628,-0.335996452204517,0.73700745345827,0.912175505216115,-7.76782859337866,FALSE
"PHLPP2",0.0354401256467114,-0.234321172022684,0.33566316028159,0.737258656223825,0.912455302566605,-7.76794053561988,FALSE
"KMT5B",0.0273910519832419,2.97684064272212,0.335470671971312,0.737403747860788,0.912603758730891,-7.76800513578269,FALSE
"PES1P2",-0.0276953904901962,-9.82102722117202,-0.335373453432235,0.737477031706657,0.912663339173741,-7.76803774879485,FALSE
"IGKV2-26",0.0987006109880131,-8.94296011342155,0.335338251089713,0.737503568007787,0.912665065188882,-7.768049555472,FALSE
"LOC100533643",0.0459430130575136,-9.6100190926276,0.334640491402301,0.738029619341158,0.913284922846544,-7.76828332469762,FALSE
"USP17L1",-0.021534444444363,-9.82901616257089,-0.334479746018592,0.738150825107757,0.913372638723683,-7.76833710996756,FALSE
"USP17L3",-0.021534444444363,-9.82901616257089,-0.334479746018592,0.738150825107757,0.913372638723683,-7.76833710996756,FALSE
"RPL18AP15",-0.0184882508005568,-9.92174234404537,-0.334435885290017,0.738183898253305,0.913382428607718,-7.76835178124463,FALSE
"MXD3",-0.038284365607292,2.55464215500945,-0.334382087735006,0.738224464918051,0.913401489518735,-7.76836977373319,FALSE
"MTDHP4",0.0913259916236289,-8.73446578449905,0.334074805599391,0.738456188553275,0.913657058645959,-7.7684724881914,FALSE
"PDX1",-0.156435353535352,-3.67501436672968,-0.333943555406436,0.73855517251746,0.913748383407393,-7.76851633210695,FALSE
"SNORA28",-0.0537138162107667,-9.79459357277883,-0.333627406493647,0.738793617987912,0.914012239335396,-7.76862187044121,FALSE
"RN7SL491P",0.0301902833211134,-9.87696483931947,0.333040791810392,0.739236120569482,0.914528521718733,-7.76881743223962,FALSE
"ATP5F1AP1",0.022495018477569,-9.88468241965973,0.332902643063199,0.739340343278091,0.914626288213536,-7.76886343732563,FALSE
"CFAP97P1",-0.0409494998767297,-9.79507164461248,-0.332836985412486,0.73938987865855,0.914656397518624,-7.7688852953727,FALSE
"TPRN",-0.0344901404286819,3.4734538752363,-0.332790234616079,0.739425150433547,0.914668860692708,-7.76890085652418,FALSE
"WWTR1-AS1",0.0899822148312346,-4.45778034026465,0.332536419906088,0.73961665398953,0.91487457513456,-7.76898530142583,FALSE
"PREB",0.0259636807095314,5.74808128544423,0.33236694127442,0.739744534871614,0.915001579677472,-7.769041651607,FALSE
"ABCA12",0.0831739024390998,-8.63505803402646,0.331927808348668,0.740075918205846,0.91535890606526,-7.76918752592147,FALSE
"PTGES3L",0.0720222222222286,-3.47059640831758,0.331917296333314,0.740083851492119,0.91535890606526,-7.76919101551531,FALSE
"PARP2",-0.0242442005420132,3.19474574669187,-0.331566850135096,0.740348344712117,0.915654841790555,-7.76930728724478,FALSE
"AOAH",0.043749965508743,1.4411145557656,0.331524214248691,0.740380525512778,0.915663445647294,-7.76932142468581,FALSE
"ADAMTS4",-0.057485348608032,0.403837996219282,-0.330952458061332,0.740812120809674,0.916166006796988,-7.76951083515001,FALSE
"FTCDNL1",0.0340598694259659,1.12916805293006,0.330886927368523,0.740861592470337,0.916195975617146,-7.76953252317712,FALSE
"ZNF407-AS1",-0.0296780906627281,1.25750207939509,-0.330646097911189,0.741043413194175,0.916389607983708,-7.76961219117452,FALSE
"STRN4",0.0240274328652319,4.11013024574669,0.330240324472617,0.741349795645773,0.916737257519321,-7.76974629259703,FALSE
"LOC100128293",-0.0235696821876363,-9.8854011342155,-0.330205552578989,0.741376052353563,0.916738497683233,-7.76975777647671,FALSE
"ATP1A1-AS1",0.0306735599901444,0.428131379962193,0.330054724562035,0.741489948040625,0.91681873854644,-7.76980757544006,FALSE
"SEC24B-AS1",0.0451121877309695,-2.04831077504726,0.330052727648807,0.74149145602008,0.91681873854644,-7.76980823460939,FALSE
"CSNK1G3",-0.0265351318058675,2.37892438563327,-0.32997312536853,0.741551568908624,0.916861835931606,-7.76983450760723,FALSE
"LRRC70",0.0368579625523526,-0.519284120982987,0.329234730499806,0.742109254509649,0.917520113346098,-7.77007791537966,FALSE
"LINC02848",0.104543801428956,-7.89214234404537,0.329109401292326,0.742203925069752,0.917605908451641,-7.77011917534849,FALSE
"PICALM",0.0282031559497362,5.12236162570888,0.329029155219656,0.742264543007437,0.917649599009398,-7.77014558513002,FALSE
"DIO1",0.0756396427691444,4.95690170132325,0.328615460889759,0.742577073414611,0.918004711279927,-7.77028163391277,FALSE
"DPPA2",0.0569571766445964,-9.52856786389414,0.328207403450436,0.742885387060837,0.918323313890058,-7.77041566131764,FALSE
"RNA5SP392",0.0842471864992351,-9.56343402646503,0.32821884906888,0.742876738595734,0.918323313890058,-7.77041190424704,FALSE
"LINC00410",0.0161710840109421,-9.9183640831758,0.328116280706676,0.742954241807275,0.918377155713757,-7.77044556805563,FALSE
"SIGLEC5",-0.113504604582383,-7.0837449905482,-0.327845393964036,0.743158943143801,0.918598910210539,-7.77053442482039,FALSE
"NCDN",-0.0307185513673338,1.88935311909263,-0.327298886497157,0.743571978568274,0.91901463800419,-7.77071346790644,FALSE
"MRGPRX4",0.0586061517615875,-9.38573232514178,0.327266393007551,0.74359653859285,0.91901463800419,-7.77072410379989,FALSE
"ARSH",0.0428991352550998,-9.60444952741021,0.327309623760717,0.743563862924454,0.91901463800419,-7.77070995311223,FALSE
"HMGN1P10",-0.0156967824586385,-9.93264725897921,-0.327307396955369,0.743565546028696,0.91901463800419,-7.77071068205625,FALSE
"UBFD1",0.0232623232323164,3.11339716446125,0.327220808964155,0.743630993481112,0.919025931786261,-7.77073902276448,FALSE
"RPL7AP29",-0.0417918305000082,-9.69917504725898,-0.32679107215728,0.743955837123424,0.919396093259938,-7.77087956698714,FALSE
"RGS5-AS1",0.0322316605075965,-9.74593402646503,0.326560981767176,0.744129784230565,0.919579754803532,-7.77095474151803,FALSE
"LOC105372424",-0.0264382705098765,-9.87407561436673,-0.326383157388349,0.744264227481967,0.919714587480355,-7.77101280357582,FALSE
"LINC02626",0.0697232323233017,-9.38940075614367,0.326300825811627,0.744326476515127,0.91976020097272,-7.77103967523946,FALSE
"RN7SL285P",-0.0588935476717705,-9.62069678638941,-0.325878049659361,0.744646154329931,0.920123903884908,-7.77117755563202,FALSE
"SNX18P2",-0.0144463118993539,-9.93509565217391,-0.325483067100638,0.744944856172935,0.920399006975042,-7.77130621021776,FALSE
"LOC100507384",0.0649351441242629,-9.32115406427221,0.325503942974962,0.744929068026206,0.920399006975042,-7.77129941438601,FALSE
"RN7SL784P",0.0260110101011382,-9.88731077504726,0.325533233838189,0.74490691591621,0.920399006975042,-7.77128987844468,FALSE
"LINC01708",0.045887928061191,-9.70288506616257,0.325441398083587,0.744976370218893,0.920406616816964,-7.77131977364653,FALSE
"HIRAP1",0.0211112786401912,-9.90225368620038,0.325356862924804,0.745040305004677,0.920454280093073,-7.77134728483992,FALSE
"LGR4-AS1",0.0927618526731031,-6.95475179584121,0.324986559647736,0.745320389828146,0.920768971928652,-7.77146771245987,FALSE
"TMSB4Y",-0.14562602857846,-4.23814688090737,-0.324780731713168,0.74547608569037,0.920929977425426,-7.77153459120449,FALSE
"ZNF304",0.0372054693274203,0.0901359168241966,0.324519106133692,0.745674004002961,0.921143130038504,-7.77161953889453,FALSE
"RN7SL105P",0.0396010766199275,-9.79492778827977,0.323925346500045,0.746123242334302,0.921666717255164,-7.77181207392303,FALSE
"ENPP5",0.107502421778764,-2.55338355387524,0.3235495339467,0.746407626721186,0.921986635960453,-7.77193375436311,FALSE
"RBM14",-0.018254759793054,3.82255103969754,-0.32341789714609,0.746507246943493,0.922078314039122,-7.77197634228383,FALSE
"TSPYL1",-0.024133131313131,3.98317183364839,-0.322737071787599,0.747022550376526,0.922683416169386,-7.77219633045514,FALSE
"NR2F2",0.0339415397881169,3.54775293005671,0.322597315213601,0.747128343440411,0.922782688415854,-7.7722414312493,FALSE
"TNFAIP3",0.0470286129588504,2.70146805293006,0.322486805912026,0.74721200025909,0.922854614228539,-7.77227707984194,FALSE
"LOC102723341",0.0711150160138825,-9.06564064272212,0.321671985974904,0.747828920501001,0.923585127176771,-7.77253955127061,FALSE
"PNPT1",-0.0287411998029121,2.19115897920605,-0.321576865086148,0.747900949434901,0.923642660591833,-7.77257014853574,FALSE
